"date_sample","sample_source","sample_id","analyte","value_qualifier","analyte_value","value_units","source_description"
"2019-04-23","OT COMB FILTER","W1301487","Total THMs","","20.8","UG/L","OT FP Filter Combined Filter Effluent"
"2019-04-23","OT FILTER 1-8","W1301485","pH","","7.77","PH","OT FP Filters 1-8"
"2019-04-23","OT FILTER 1-8","W1301485","Total THMs","","20.4","UG/L","OT FP Filters 1-8"
"2019-04-23","OT FILTER 9-16","W1301486","pH","","8.3","PH","OT FP Filters  9-16"
"2019-04-23","OT FILTER 9-16","W1301486","Total THMs","","19.7","UG/L","OT FP Filters  9-16"
"2019-04-23","OT SETTLED","W1301484","pH","","7.68","PH","OT FP Settled"
"2019-04-23","OT SETTLED","W1301484","Total THMs","","31.1","UG/L","OT FP Settled"
"2019-04-24","119 SYS","W1301575","pH","","8.24","PH","Lower Otay Recreation"
"2019-04-24","218 SYS","W1301533","Fluoride","","0.5479999999999999","MG/L","2110 Via Casa Alta @ Fire Station"
"2019-04-25","284 SYS","W1301638","Fluoride","","0.42","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-04-26","173 SYS","W1301653","Fluoride","","0.439","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2019-04-27","55A SYS","W1295320","Fluoride","","0.57","MG/L","5183 Arvinels Ave."
"2019-04-28","174 SYS","W1295325","Fluoride","","0.206","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2019-04-29","313 SYS","W1302560","Fluoride","","0.505","MG/L","11602 Calle Paracho"
"2019-04-30","67 SYS","W1302850","Fluoride","","0.552","MG/L","Pomerado Rd & Grandee Pl"
"2019-04-30","OT COMB FILTER","W1302195","pH","","7.56","PH","OT FP Filter Combined Filter Effluent"
"2019-04-30","OT COMB FILTER","W1302195","Total THMs","","12.7","UG/L","OT FP Filter Combined Filter Effluent"
"2019-04-30","OT FILTER 1-8","W1302193","pH","","7.69","PH","OT FP Filters 1-8"
"2019-04-30","OT FILTER 1-8","W1302193","Total THMs","","11.9","UG/L","OT FP Filters 1-8"
"2019-04-30","OT FILTER 9-16","W1302194","pH","","7.61","PH","OT FP Filters  9-16"
"2019-04-30","OT FILTER 9-16","W1302194","Total THMs","","11.8","UG/L","OT FP Filters  9-16"
"2019-04-30","OT SETTLED","W1302192","pH","","7.56","PH","OT FP Settled"
"2019-04-30","OT SETTLED","W1302192","Total THMs","","14.3","UG/L","OT FP Settled"
"2019-05-01","119 SYS","W1302652","pH","","8.145","PH","Lower Otay Recreation"
"2019-05-01","215 SYS","W1302199","Fluoride","","0.51","MG/L","Across from 5105 Soledad Rd."
"2019-05-02","251 SYS","W1302269","Fluoride","","0.531","MG/L","5840 Ravenswood Rd."
"2019-05-02","300 SYS","W1302982","Chlorate","","225.0","UG/L","5368 Topsail Drive"
"2019-05-02","300 SYS","W1302982","Chlorite","","368.0","UG/L","5368 Topsail Drive"
"2019-05-03","171 SYS","W1302308","Fluoride","","0.196","MG/L","6541 Broadway"
"2019-05-04","208A SYS","W1301706","Fluoride","","0.191","MG/L","Across from 6236 Wenrich"
"2019-05-05","50A SYS","W1301711","Fluoride","","0.481","MG/L","2693 Melbourne Dr."
"2019-05-06","304 SYS","W1303463","Fluoride","","0.507","MG/L","14462 Garden Trail"
"2019-05-07","229 SYS","W1303536","Fluoride","","0.469","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2019-05-07","284 SYS","W1303594","Chlorate","","214.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-05-07","284 SYS","W1303594","Chlorite","","410.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-05-07","OT COMB FILTER","W1303590","pH","","7.54","PH","OT FP Filter Combined Filter Effluent"
"2019-05-07","OT COMB FILTER","W1303590","Total THMs","","13.0","UG/L","OT FP Filter Combined Filter Effluent"
"2019-05-07","OT FILTER 1-8","W1303588","pH","","7.57","PH","OT FP Filters 1-8"
"2019-05-07","OT FILTER 1-8","W1303588","Total THMs","","12.4","UG/L","OT FP Filters 1-8"
"2019-05-07","OT FILTER 9-16","W1303589","pH","","7.56","PH","OT FP Filters  9-16"
"2019-05-07","OT FILTER 9-16","W1303589","Total THMs","","12.8","UG/L","OT FP Filters  9-16"
"2019-05-07","OT SETTLED","W1303587","pH","","7.54","PH","OT FP Settled"
"2019-05-07","OT SETTLED","W1303587","Total THMs","","12.9","UG/L","OT FP Settled"
"2019-05-08","119 SYS","W1303721","pH","","8.31","PH","Lower Otay Recreation"
"2019-05-08","206 SYS","W1303653","Fluoride","","0.192","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2019-05-09","277A SYS","W1303752","Fluoride","","0.546","MG/L"," 12241 Camino Del Sur"
"2019-05-10","205 SYS","W1303845","Fluoride","","0.3670000000000001","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2019-05-11","155 SYS","W1301716","Fluoride","","0.139","MG/L","Adams & Marlborough"
"2019-05-12","242 SYS","W1301721","Fluoride","","0.144","MG/L","7260 Barker Way"
"2019-05-13","249A SYS","W1304184","Fluoride","","0.377","MG/L","6429 Glidden St.; Sample Stanchion"
"2019-05-14","131 SYS","W1305134","Fluoride","","0.377","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2019-05-15","119 SYS","W1305250","pH","","8.35","PH","Lower Otay Recreation"
"2019-05-15","49A SYS","W1305198","Fluoride","","0.488","MG/L","John J. Hopkins Dr. & General Atomic"
"2019-05-16","184 SYS","W1305271","Fluoride","","0.506","MG/L","12170 Springhurst Dr."
"2019-05-16","204A SYS","W1305309","Chlorate","","194.0","UG/L","2787 Alta View Drive"
"2019-05-16","204A SYS","W1305309","Chlorite","","394.0","UG/L","2787 Alta View Drive"
"2019-05-16","300 SYS","W1305308","Chlorate","","212.0","UG/L","5368 Topsail Drive"
"2019-05-16","300 SYS","W1305308","Chlorite","","325.0","UG/L","5368 Topsail Drive"
"2019-05-17","78A SYS","W1305323","Fluoride","","0.166","MG/L","6200 Calle Mariselda"
"2019-05-18","281 SYS","W1301726","Fluoride","","0.171","MG/L","6831 Monte Verde Dr"
"2019-05-19","150 SYS","W1301731","Fluoride","","0.178","MG/L","Acorn St & 62nd St @ Fire Station"
"2019-05-20","259 SYS","W1306037","Fluoride","","0.172","MG/L","3945 Alameda Dr; Sample Box"
"2019-05-21","138A SYS","W1306277","Fluoride","","0.177","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2019-05-21","284 SYS","W1306276","Chlorate","","192.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-05-21","284 SYS","W1306276","Chlorite","","367.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-05-21","OT COMB FILTER","W1306272","pH","","7.63","PH","OT FP Filter Combined Filter Effluent"
"2019-05-21","OT COMB FILTER","W1306272","Total THMs","","11.2","UG/L","OT FP Filter Combined Filter Effluent"
"2019-05-21","OT FILTER 1-8","W1306270","pH","","7.72","PH","OT FP Filters 1-8"
"2019-05-21","OT FILTER 1-8","W1306270","Total THMs","","11.4","UG/L","OT FP Filters 1-8"
"2019-05-21","OT FILTER 9-16","W1306271","pH","","7.63","PH","OT FP Filters  9-16"
"2019-05-21","OT FILTER 9-16","W1306271","Total THMs","","12.0","UG/L","OT FP Filters  9-16"
"2019-05-21","OT SETTLED","W1306269","pH","","7.62","PH","OT FP Settled"
"2019-05-21","OT SETTLED","W1306269","Total THMs","","12.9","UG/L","OT FP Settled"
"2019-05-22","119 SYS","W1306366","pH","","8.41","PH","Lower Otay Recreation"
"2019-05-22","218 SYS","W1306320","Fluoride","","0.55","MG/L","2110 Via Casa Alta @ Fire Station"
"2019-05-23","284 SYS","W1306421","Fluoride","","0.4639999999999999","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-05-24","173 SYS","W1306435","Fluoride","","0.512","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2019-05-25","55A SYS","W1301736","Fluoride","","0.662","MG/L","5183 Arvinels Ave."
"2019-05-26","174 SYS","W1301741","Fluoride","","0.291","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2019-05-27","313 SYS","W1301746","Fluoride","","0.604","MG/L","11602 Calle Paracho"
"2019-05-28","67 SYS","W1306898","Fluoride","","0.595","MG/L","Pomerado Rd & Grandee Pl"
"2019-05-28","OT COMB FILTER","W1306995","pH","","7.81","PH","OT FP Filter Combined Filter Effluent"
"2019-05-28","OT COMB FILTER","W1306995","Total THMs","","10.4","UG/L","OT FP Filter Combined Filter Effluent"
"2019-05-28","OT FILTER 1-8","W1306993","pH","","7.86","PH","OT FP Filters 1-8"
"2019-05-28","OT FILTER 1-8","W1306993","Total THMs","","10.6","UG/L","OT FP Filters 1-8"
"2019-05-28","OT FILTER 9-16","W1306994","pH","","8.25","PH","OT FP Filters  9-16"
"2019-05-28","OT FILTER 9-16","W1306994","Total THMs","","10.3","UG/L","OT FP Filters  9-16"
"2019-05-28","OT SETTLED","W1306992","pH","","7.65","PH","OT FP Settled"
"2019-05-28","OT SETTLED","W1306992","Total THMs","","11.1","UG/L","OT FP Settled"
"2019-05-29","119 SYS","W1307101","pH","","8.24","PH","Lower Otay Recreation"
"2019-05-29","215 SYS","W1307041","Fluoride","","0.552","MG/L","Across from 5105 Soledad Rd."
"2019-05-30","251 SYS","W1307106","Fluoride","","0.546","MG/L","5840 Ravenswood Rd."
"2019-05-31","171 SYS","W1307170","Fluoride","","0.276","MG/L","6541 Broadway"
"2019-06-01","208A SYS","W1307852","Fluoride","","0.275","MG/L","Across from 6236 Wenrich"
"2019-06-02","50A SYS","W1307857","Fluoride","","0.431","MG/L","2693 Melbourne Dr."
"2019-06-03","304 SYS","W1307935","Fluoride","","0.5579999999999999","MG/L","14462 Garden Trail"
"2019-06-04","229 SYS","W1308063","Fluoride","","0.211","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2019-06-04","284 SYS","W1308121","Chlorate","","185.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-06-04","284 SYS","W1308121","Chlorite","","416.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-06-04","OT COMB FILTER","W1308117","pH","","7.59","PH","OT FP Filter Combined Filter Effluent"
"2019-06-04","OT COMB FILTER","W1308117","Total THMs","","9.53","UG/L","OT FP Filter Combined Filter Effluent"
"2019-06-04","OT FILTER 1-8","W1308115","pH","","7.71","PH","OT FP Filters 1-8"
"2019-06-04","OT FILTER 1-8","W1308115","Total THMs","","9.07","UG/L","OT FP Filters 1-8"
"2019-06-04","OT FILTER 9-16","W1308116","pH","","7.7","PH","OT FP Filters  9-16"
"2019-06-04","OT FILTER 9-16","W1308116","Total THMs","","9.13","UG/L","OT FP Filters  9-16"
"2019-06-04","OT SETTLED","W1308114","pH","","7.59","PH","OT FP Settled"
"2019-06-04","OT SETTLED","W1308114","Total THMs","","11.4","UG/L","OT FP Settled"
"2019-06-05","119 SYS","W1308218","pH","","8.25","PH","Lower Otay Recreation"
"2019-06-05","206 SYS","W1308223","Fluoride","","0.213","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2019-06-06","277A SYS","W1308251","Fluoride","","0.544","MG/L"," 12241 Camino Del Sur"
"2019-06-06","300 SYS","W1308289","Chlorate","","202.0","UG/L","5368 Topsail Drive"
"2019-06-06","300 SYS","W1308289","Chlorite","","308.0","UG/L","5368 Topsail Drive"
"2019-06-07","205 SYS","W1308308","Fluoride","","0.307","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2019-06-08","155 SYS","W1307862","Fluoride","","0.249","MG/L","Adams & Marlborough"
"2019-06-09","242 SYS","W1307867","Fluoride","","0.256","MG/L","7260 Barker Way"
"2019-06-10","249A SYS","W1309449","Fluoride","","0.503","MG/L","6429 Glidden St.; Sample Stanchion"
"2019-06-11","131 SYS","W1309747","Fluoride","","0.396","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2019-06-11","OT COMB FILTER","W1309855","pH","","7.58","PH","OT FP Filter Combined Filter Effluent"
"2019-06-11","OT COMB FILTER","W1309855","Total THMs","","9.51","UG/L","OT FP Filter Combined Filter Effluent"
"2019-06-11","OT FILTER 1-8","W1309853","pH","","7.6","PH","OT FP Filters 1-8"
"2019-06-11","OT FILTER 1-8","W1309853","Total THMs","","8.8","UG/L","OT FP Filters 1-8"
"2019-06-11","OT FILTER 9-16","W1309854","pH","","7.54","PH","OT FP Filters  9-16"
"2019-06-11","OT FILTER 9-16","W1309854","Total THMs","","8.74","UG/L","OT FP Filters  9-16"
"2019-06-11","OT SETTLED","W1309852","pH","","7.58","PH","OT FP Settled"
"2019-06-11","OT SETTLED","W1309852","Total THMs","","10.3","UG/L","OT FP Settled"
"2019-06-12","119 SYS","W1309905","pH","","8.16","PH","Lower Otay Recreation"
"2019-06-12","49A SYS","W1309859","Fluoride","","0.486","MG/L","John J. Hopkins Dr. & General Atomic"
"2019-06-13","184 SYS","W1309929","Fluoride","","0.466","MG/L","12170 Springhurst Dr."
"2019-06-14","78A SYS","W1309994","Fluoride","","0.237","MG/L","6200 Calle Mariselda"
"2019-06-15","281 SYS","W1307872","Fluoride","","0.2269999999999999","MG/L","6831 Monte Verde Dr"
"2019-06-16","150 SYS","W1307877","Fluoride","","0.241","MG/L","Acorn St & 62nd St @ Fire Station"
"2019-06-17","259 SYS","W1310712","Fluoride","","0.2269999999999999","MG/L","3945 Alameda Dr; Sample Box"
"2019-06-18","138A SYS","W1310841","Fluoride","","0.238","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2019-06-18","284 SYS","W1310840","Chlorate","","201.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-06-18","284 SYS","W1310840","Chlorite","","451.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-06-18","OT COMB FILTER","W1310920","pH","","7.64","PH","OT FP Filter Combined Filter Effluent"
"2019-06-18","OT COMB FILTER","W1310920","Total THMs","","7.17","UG/L","OT FP Filter Combined Filter Effluent"
"2019-06-18","OT FILTER 1-8","W1310918","pH","","7.71","PH","OT FP Filters 1-8"
"2019-06-18","OT FILTER 1-8","W1310918","Total THMs","","7.94","UG/L","OT FP Filters 1-8"
"2019-06-18","OT FILTER 9-16","W1310919","pH","","7.69","PH","OT FP Filters  9-16"
"2019-06-18","OT FILTER 9-16","W1310919","Total THMs","","7.59","UG/L","OT FP Filters  9-16"
"2019-06-18","OT SETTLED","W1310917","pH","","7.64","PH","OT FP Settled"
"2019-06-18","OT SETTLED","W1310917","Total THMs","","7.36","UG/L","OT FP Settled"
"2019-06-19","119 SYS","W1310976","pH","","8.15","PH","Lower Otay Recreation"
"2019-06-19","218 SYS","W1310929","Fluoride","","0.449","MG/L","2110 Via Casa Alta @ Fire Station"
"2019-06-20","204A SYS","W1311239","Chlorate","","193.0","UG/L","2787 Alta View Drive"
"2019-06-20","204A SYS","W1311239","Chlorite","","389.0","UG/L","2787 Alta View Drive"
"2019-06-20","284 SYS","W1311238","Fluoride","","0.516","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-06-20","300 SYS","W1311237","Chlorate","","207.0","UG/L","5368 Topsail Drive"
"2019-06-20","300 SYS","W1311237","Chlorite","","367.0","UG/L","5368 Topsail Drive"
"2019-06-21","173 SYS","W1311276","Fluoride","","0.512","MG/L","Rancho Hills & Reo Dr @ Library/Sample Stanchion"
"2019-06-22","55A SYS","W1307882","Fluoride","","0.545","MG/L","5183 Arvinels Ave."
"2019-06-23","174 SYS","W1307887","Fluoride","","0.247","MG/L","3250 Camino Del Rio North; Sample Stanchion"
"2019-06-24","313 SYS","W1311925","Fluoride","","0.414","MG/L","11602 Calle Paracho"
"2019-06-25","67 SYS","W1312026","Fluoride","","0.616","MG/L","Pomerado Rd & Grandee Pl"
"2019-06-25","OT COMB FILTER","W1312158","pH","","7.54","PH","OT FP Filter Combined Filter Effluent"
"2019-06-25","OT COMB FILTER","W1312158","Total THMs","","7.97","UG/L","OT FP Filter Combined Filter Effluent"
"2019-06-25","OT FILTER 1-8","W1312156","pH","","7.57","PH","OT FP Filters 1-8"
"2019-06-25","OT FILTER 1-8","W1312156","Total THMs","","7.68","UG/L","OT FP Filters 1-8"
"2019-06-25","OT FILTER 9-16","W1312157","pH","","7.57","PH","OT FP Filters  9-16"
"2019-06-25","OT FILTER 9-16","W1312157","Total THMs","","8.41","UG/L","OT FP Filters  9-16"
"2019-06-25","OT SETTLED","W1312155","pH","","7.54","PH","OT FP Settled"
"2019-06-25","OT SETTLED","W1312155","Total THMs","","8.27","UG/L","OT FP Settled"
"2019-06-26","119 SYS","W1312255","pH","","8.17","PH","Lower Otay Recreation"
"2019-06-26","215 SYS","W1312223","Fluoride","","0.43","MG/L","Across from 5105 Soledad Rd."
"2019-06-27","251 SYS","W1312263","Fluoride","","0.4379999999999999","MG/L","5840 Ravenswood Rd."
"2019-06-28","171 SYS","W1312327","Fluoride","","0.1989999999999999","MG/L","6541 Broadway"
"2019-06-29","208A SYS","W1307892","Fluoride","","0.244","MG/L","Across from 6236 Wenrich"
"2019-06-30","50A SYS","W1307897","Fluoride","","0.517","MG/L","2693 Melbourne Dr."
"2019-07-01","304 SYS","W1312543","Fluoride","","0.477","MG/L","14462 Garden Trail"
"2019-07-02","229 SYS","W1312662","Fluoride","","0.4589999999999999","MG/L","Carmel Park Dr/Del Mar Glen @ Public School"
"2019-07-02","284 SYS","W1312709","Chlorate","","183.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-07-02","284 SYS","W1312709","Chlorite","","407.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-07-02","OT COMB FILTER","W1312779","pH","","7.53","PH","OT FP Filter Combined Filter Effluent"
"2019-07-02","OT COMB FILTER","W1312779","Total THMs","","7.01","UG/L","OT FP Filter Combined Filter Effluent"
"2019-07-02","OT FILTER 1-8","W1312777","pH","","7.91","PH","OT FP Filters 1-8"
"2019-07-02","OT FILTER 1-8","W1312777","Total THMs","","7.1","UG/L","OT FP Filters 1-8"
"2019-07-02","OT FILTER 9-16","W1312778","pH","","7.69","PH","OT FP Filters  9-16"
"2019-07-02","OT FILTER 9-16","W1312778","Total THMs","","6.81","UG/L","OT FP Filters  9-16"
"2019-07-02","OT SETTLED","W1312776","pH","","7.65","PH","OT FP Settled"
"2019-07-02","OT SETTLED","W1312776","Total THMs","","4.58","UG/L","OT FP Settled"
"2019-07-03","119 SYS","W1312862","pH","","8.08","PH","Lower Otay Recreation"
"2019-07-03","277A SYS","W1312867","Fluoride","","0.466","MG/L"," 12241 Camino Del Sur"
"2019-07-03","300 SYS","W1312897","Chlorate","","208.0","UG/L","5368 Topsail Drive"
"2019-07-03","300 SYS","W1312897","Chlorite","","307.0","UG/L","5368 Topsail Drive"
"2019-07-04","206 SYS","W1312407","Fluoride","","0.268","MG/L","1055 Catalina Blvd @ Fire Station Sample Stanchion"
"2019-07-05","205 SYS","W1312964","Fluoride","","0.316","MG/L","close to 1856 Manzana Way; Sample Stanchion"
"2019-07-06","155 SYS","W1312412","Fluoride","","0.214","MG/L","Adams & Marlborough"
"2019-07-07","242 SYS","W1312417","Fluoride","","0.244","MG/L","7260 Barker Way"
"2019-07-08","249A SYS","W1313006","Fluoride","","0.425","MG/L","6429 Glidden St.; Sample Stanchion"
"2019-07-09","131 SYS","W1313178","Fluoride","","0.495","MG/L","E Park Ave/San Ysidro Blvd;Sample Stanchion"
"2019-07-09","OT COMB FILTER","W1313299","pH","","7.62","PH","OT FP Filter Combined Filter Effluent"
"2019-07-09","OT COMB FILTER","W1313299","Total THMs","","10.4","UG/L","OT FP Filter Combined Filter Effluent"
"2019-07-09","OT FILTER 1-8","W1313297","pH","","7.61","PH","OT FP Filters 1-8"
"2019-07-09","OT FILTER 1-8","W1313297","Total THMs","","10.2","UG/L","OT FP Filters 1-8"
"2019-07-09","OT FILTER 9-16","W1313298","pH","","7.56","PH","OT FP Filters  9-16"
"2019-07-09","OT FILTER 9-16","W1313298","Total THMs","","10.5","UG/L","OT FP Filters  9-16"
"2019-07-09","OT SETTLED","W1313296","pH","","7.65","PH","OT FP Settled"
"2019-07-09","OT SETTLED","W1313296","Total THMs","","13.9","UG/L","OT FP Settled"
"2019-07-10","119 SYS","W1313349","pH","","8.05","PH","Lower Otay Recreation"
"2019-07-10","49A SYS","W1313317","Fluoride","","0.422","MG/L","John J. Hopkins Dr. & General Atomic"
"2019-07-11","184 SYS","W1313377","Fluoride","","0.414","MG/L","12170 Springhurst Dr."
"2019-07-12","78A SYS","W1313442","Fluoride","","0.185","MG/L","6200 Calle Mariselda"
"2019-07-13","281 SYS","W1312422","Fluoride","","0.187","MG/L","6831 Monte Verde Dr"
"2019-07-14","150 SYS","W1312427","Fluoride","","0.185","MG/L","Acorn St & 62nd St @ Fire Station"
"2019-07-15","259 SYS","W1315595","Fluoride","","0.176","MG/L","3945 Alameda Dr; Sample Box"
"2019-07-16","138A SYS","W1315716","Fluoride","","0.185","MG/L","4202 N. Harbor Drive; Sample Stanchion"
"2019-07-16","284 SYS","W1315715","Chlorate","","212.5","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-07-16","284 SYS","W1315715","Chlorite","","394.0","UG/L","Ocean View Hills Pkwy and Sea Drift Way"
"2019-07-16","OT COMB FILTER","W1315792","pH","","7.43","PH","OT FP Filter Combined Filter Effluent"
"2019-07-16","OT COMB FILTER","W1315792","Total THMs","","12.9","UG/L","OT FP Filter Combined Filter Effluent"
"2019-07-16","OT FILTER 1-8","W1315790","pH","","7.61","PH","OT FP Filters 1-8"
"2019-07-16","OT FILTER 1-8","W1315790","Total THMs","","12.6","UG/L","OT FP Filters 1-8"
"2019-07-16","OT FILTER 9-16","W1315791","pH","","7.61","PH","OT FP Filters  9-16"
"2019-07-16","OT FILTER 9-16","W1315791","Total THMs","","13.3","UG/L","OT FP Filters  9-16"
"2019-07-16","OT SETTLED","W1315789","pH","","7.43","PH","OT FP Settled"
"2019-07-16","OT SETTLED","W1315789","Total THMs","","18.9","UG/L","OT FP Settled"
"2019-07-17","119 SYS","W1315843","pH","","8.19","PH","Lower Otay Recreation"
"2019-07-17","218 SYS","W1315796","Fluoride","","0.451","MG/L","2110 Via Casa Alta @ Fire Station"
"2019-07-18","204A SYS","W1315888","Chlorate","","173.0","UG/L","2787 Alta View Drive"
"2019-07-18","204A SYS","W1315888","Chlorite","","319.0","UG/L","2787 Alta View Drive"
"2019-07-18","284 SYS","W1315887","Fluoride","","0.424","MG/L","Ocean View Hills Pkwy and Sea Drift Way"
